year,program,artist,appearances,song,tags,type,origin,associated_acts
2016,ベストアーティスト,三代目 J Soul Brothers from EXILE TRIBE,,,"J-POP, ダンス",Group,Japan,HIRO
2016,ベストアーティスト,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2016,ベストアーティスト,家入レオ,,,,femaleソロ,,西尾芳彦
2016,ベストアーティスト,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,
2016,ベストアーティスト,桑田佳祐,,,"J-POP, ロック, 歌謡曲",maleソロ,Chigasaki,サザンオールスターズKUWATA BANDSUPER CHIMPANZEE藤井丈司小林武史島健斎藤誠片山敦夫山本拓夫佐橋佳幸曽我淳一角谷仁宣小倉博和[7]
2016,ベストアーティスト,欅坂46,,,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2016,ベストアーティスト,秦基博,,,"J-POP, アニメ, シンガーソングライター",maleソロ,Nichinan,上田禎亀田誠治島田昌典福耳
2016,ベストアーティスト,西内まりや,,,"J-POP, シンガーソングライター",femaleソロ,Izumo,
2016,ベストアーティスト,西野カナ,,,"J-POP, シンガーソングライター",femaleソロ,Matsusaka,GIORGIO 13 CANCEMIDJ Mass MAD Izm*山口隆志
2016,ベストアーティスト,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2016,ベストアーティスト,［Alexandros］,,,"J-POP, アニメ, ロック",Group,Kanagawa,
2016,ミュージックステーションスーパーライブ,AI,,,"J-POP, R&B, シンガーソングライター, ダンス, ヒップホップ",femaleソロ,Los Angeles,
2016,ミュージックステーションスーパーライブ,AKB48,,,"J-POP, アイドル",Group,Akihabara,秋元康（総合プロデューサー）AKB48グループ
2016,ミュージックステーションスーパーライブ,DAIGO,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,BREAKERZ
2016,ミュージックステーションスーパーライブ,E-girls,,,"J-POP, シンガーソングライター, ロック",Group,New Jersey,
2016,ミュージックステーションスーパーライブ,EXILE THE SECOND,,,"J-POP, R&B",Group,,
2016,ミュージックステーションスーパーライブ,GENERATIONS,,,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,
2016,ミュージックステーションスーパーライブ,Hey! Say! JUMP,,,J-POP,Group,,
2016,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,"J-POP, バンド",Group,Tokyo,
2016,ミュージックステーションスーパーライブ,L'Arc〜en〜Ciel,,,"J-POP, ロック",Group,Osaka,"岡野ハジメ（共同プロデューサー, 1996年 - ）"
2016,ミュージックステーションスーパーライブ,NEWS,,,"J-POP, バンド",Group,Tokyo,
2016,ミュージックステーションスーパーライブ,Perfume,,,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2016,ミュージックステーションスーパーライブ,RADIO FISH,,,"J-POP, ロック",maleソロ,Dalkeith,KOJIKARU
2016,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2016,ミュージックステーションスーパーライブ,Sexy Zone,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2016,ミュージックステーションスーパーライブ,THE YELLOW MONKEY,,,"J-POP, ロック, 歌謡曲",Group,Tokyo,
2016,ミュージックステーションスーパーライブ,TOKIO,,,J-POP,Group,,
2016,ミュージックステーションスーパーライブ,X JAPAN,,,"J-POP, ロック",Group,Tateyama,津田直士
2016,ミュージックステーションスーパーライブ,aiko,,,"J-POP, シンガーソングライター",femaleソロ,Suita,島田昌典OSTER projectトオミヨウ
2016,ミュージックステーションスーパーライブ,back number,,,"J-POP, ロック",Group,Gunma,
2016,ミュージックステーションスーパーライブ,いきものがかり,,,"J-POP, ロック",Group,Kanagawa,本間昭光亀田誠治島田昌典江口亮
2016,ミュージックステーションスーパーライブ,きゃりーぱみゅぱみゅ,,,"J-POP, エレクトロニック",femaleソロ,Nishitōkyō,中田ヤスタカ増田セバスチャンMAIKO
2016,ミュージックステーションスーパーライブ,ゆず,,,"J-POP, アニメ, ロック",Group,Yokohama,
2016,ミュージックステーションスーパーライブ,コブクロ,,,J-POP,Group,,
2016,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）
2016,ミュージックステーションスーパーライブ,ジャニーズWEST,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2016,ミュージックステーションスーパーライブ,ピコ太郎,,,J-POP,maleソロ,Aomori,
2016,ミュージックステーションスーパーライブ,ポルノグラフィティ,,,"J-POP, ロック",Group,,田村充義
2016,ミュージックステーションスーパーライブ,三代目 J Soul Brothers,,,"J-POP, ダンス",Group,Japan,HIRO
2016,ミュージックステーションスーパーライブ,上白石萌音,,,J-POP,femaleソロ,Kagoshima,
2016,ミュージックステーションスーパーライブ,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2016,ミュージックステーションスーパーライブ,大黒摩季,,,"J-POP, シンガーソングライター, 歌謡曲",femaleソロ,Minami-ku,"織田哲郎, 葉山たけし, 徳永暁人"
2016,ミュージックステーションスーパーライブ,小室哲哉+HYDE,,,,maleソロ,Fuchū,
2016,ミュージックステーションスーパーライブ,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,
2016,ミュージックステーションスーパーライブ,平井堅,,,"J-POP, R&B, シンガーソングライター",maleソロ,Higashiōsaka,
2016,ミュージックステーションスーパーライブ,星野源,,,"J-POP, R&B, シンガーソングライター, ダンス",maleソロ,Saitama,"SAKEROCK（2000年 - 2015年）河村""カースケ""智康ハマ・オカモト長岡亮介ほか"
2016,ミュージックステーションスーパーライブ,松下奈緒,,,,femaleソロ,,
2016,ミュージックステーションスーパーライブ,桐谷健太,,,J-POP,maleソロ,Kita-ku,
2016,ミュージックステーションスーパーライブ,桑田佳祐,,,"J-POP, ロック, 歌謡曲",maleソロ,Chigasaki,サザンオールスターズKUWATA BANDSUPER CHIMPANZEE藤井丈司小林武史島健斎藤誠片山敦夫山本拓夫佐橋佳幸曽我淳一角谷仁宣小倉博和[7]
2016,ミュージックステーションスーパーライブ,欅坂46,,,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2016,ミュージックステーションスーパーライブ,絢香,,,"J-POP, 歌謡曲",femaleソロ,Moriguchi,西尾芳彦
2016,ミュージックステーションスーパーライブ,藤原さくら,,,"J-POP, シンガーソングライター",femaleソロ,Fukuoka,mabanua（Ovall）Shingo Suzuki（Ovall）関口シンゴ（Ovall）Yagi&Ryota（SPECIAL OTHERS）高田漣Curly Giraffe永野亮（APOGEE）石若駿
2016,ミュージックステーションスーパーライブ,西野カナ,,,"J-POP, シンガーソングライター",femaleソロ,Matsusaka,GIORGIO 13 CANCEMIDJ Mass MAD Izm*山口隆志
2016,ミュージックステーションスーパーライブ,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2017,NHK紅白歌合戦,AKB48,10.0,視聴者が選んだ夢の紅白SPメドレー[※ 17],"J-POP, アイドル",Group,Akihabara,秋元康（総合プロデューサー）AKB48グループ
2017,NHK紅白歌合戦,E-girls,5.0,Love ☆ Queen,"J-POP, シンガーソングライター, ロック",Group,New Jersey,
2017,NHK紅白歌合戦,Hey! Say! JUMP,1.0,Come On A My House,J-POP,Group,,
2017,NHK紅白歌合戦,Little Glee Monster,1.0,好きだ。 〜夢を歌おう ver.〜[※ 5],"J-POP, アニメ",Group,,
2017,NHK紅白歌合戦,Perfume,10.0,TOKYO GIRL,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2017,NHK紅白歌合戦,SEKAI NO OWARI,4.0,RAIN,"J-POP, アニメ, ロック",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2017,NHK紅白歌合戦,SHISHAMO,1.0,明日も 〜紅白2017ver.〜,"J-POP, ロック",Group,Kawasaki,
2017,NHK紅白歌合戦,Sexy Zone,5.0,ぎゅっと,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2017,NHK紅白歌合戦,Superfly,2.0,愛をこめて花束を,"J-POP, ロック",Group,,蔦谷好位置多保孝一松岡モトキ
2017,NHK紅白歌合戦,TOKIO,24.0,AMBITIOUS JAPAN!,J-POP,Group,,
2017,NHK紅白歌合戦,TWICE,1.0,TT -Japanese ver.-,"J-POP, K-POP, R&B, エレクトロニック, ダンス",Group,Seoul,
2017,NHK紅白歌合戦,WANIMA,1.0,ともに,"J-POP, ロック",Group,Tokyo,
2017,NHK紅白歌合戦,X JAPAN,8.0,ENDLESS RAIN 2017 紅白スペシャル[※ 16],"J-POP, ロック",Group,Tateyama,津田直士
2017,NHK紅白歌合戦,ゆず,8.0,栄光の架橋,"J-POP, アニメ, ロック",Group,Yokohama,
2017,NHK紅白歌合戦,エレファントカシマシ,1.0,今宵の月のように,ロック,Group,,
2017,NHK紅白歌合戦,トータス松本,1.0,目抜き通り,"J-POP, ロック",maleソロ,Nishiwaki,ウルフルズカーリングシトーンズ
2017,NHK紅白歌合戦,三代目 J Soul Brothers,6.0,HAPPY 〜紅白スペシャルバージョン〜,"J-POP, ダンス",Group,Japan,HIRO
2017,NHK紅白歌合戦,三山ひろし,3.0,男の流儀 〜けん玉世界記録への道〜,"歌謡曲, 演歌",maleソロ,Nankoku,
2017,NHK紅白歌合戦,三浦大知,1.0,三浦大知 紅白スペシャル[※ 9],"J-POP, シンガーソングライター",maleソロ,Okinawa,KREVAFolder
2017,NHK紅白歌合戦,丘みどり,1.0,佐渡の夕笛,"歌謡曲, 演歌",femaleソロ,Himeji,
2017,NHK紅白歌合戦,乃木坂46,3.0,インフルエンサー,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2017,NHK紅白歌合戦,五木ひろし,47.0,夜空,"歌謡曲, 演歌",maleソロ,Kyoto,
2017,NHK紅白歌合戦,倉木麻衣,4.0,渡月橋 〜君 想ふ〜,"J-POP, R&B, アニメ",femaleソロ,Funabashi,
2017,NHK紅白歌合戦,坂本冬美,29.0,男の火祭り,"J-POP, 歌謡曲, 演歌",femaleソロ,Kamitonda,
2017,NHK紅白歌合戦,天童よしみ,22.0,道頓堀人情,"歌謡曲, 演歌",femaleソロ,Tanabe,
2017,NHK紅白歌合戦,安室奈美恵,10.0,Hero,"J-POP, R&B, アニメ, ダンス",femaleソロ,Naha,小室哲哉ダラス・オースティンSUITE CHICTIGERT.Kura&michicoNao'ymtEmyli
2017,NHK紅白歌合戦,山内惠介,3.0,愛が信じられないなら 〜貴公子たちの舞踏会〜,演歌,maleソロ,Itoshima,
2017,NHK紅白歌合戦,島津亜矢,4.0,The Rose,"J-POP, 歌謡曲, 演歌",femaleソロ,Kita-ku,
2017,NHK紅白歌合戦,嵐,9.0,嵐×紅白スペシャルメドレー[※ 18],"J-POP, ダンス, バンド",Group,Honolulu,
2017,NHK紅白歌合戦,市川由紀乃,2.0,人生一路,"歌謡曲, 演歌",femaleソロ,Saitama,
2017,NHK紅白歌合戦,平井堅,8.0,ノンフィクション,"J-POP, R&B, シンガーソングライター",maleソロ,Higashiōsaka,
2017,NHK紅白歌合戦,星野源,3.0,Family Song,"J-POP, R&B, シンガーソングライター, ダンス",maleソロ,Saitama,"SAKEROCK（2000年 - 2015年）河村""カースケ""智康ハマ・オカモト長岡亮介ほか"
2017,NHK紅白歌合戦,松たか子,3.0,明日はどこから,"J-POP, シンガーソングライター",femaleソロ,Tokyo,
2017,NHK紅白歌合戦,松田聖子,21.0,新しい明日,"J-POP, アイドル, ダンス, 歌謡曲, 演歌",femaleソロ,Kurume,"若松宗雄（1980年 - 1989年, 2000年 - 2003年）大村雅朗（1980年 - 1989年）[4]松本隆（1981年 - 1988年, 1999年, 2015年）小倉良（1992年 - 1998年, 2000年, 2002年, 2005年 - 2015年）原田真二（2000年 - 2004年）"
2017,NHK紅白歌合戦,桑田佳祐,2.0,若い広場,"J-POP, ロック, 歌謡曲",maleソロ,Chigasaki,サザンオールスターズKUWATA BANDSUPER CHIMPANZEE藤井丈司小林武史島健斎藤誠片山敦夫山本拓夫佐橋佳幸曽我淳一角谷仁宣小倉博和[7]
2017,NHK紅白歌合戦,椎名林檎,5.0,目抜き通り,"シンガーソングライター, ロック",femaleソロ,Fukuoka,東京事変亀田誠治斎藤ネコ井上雨迩中山信彦村田陽一児玉裕一
2017,NHK紅白歌合戦,欅坂46,2.0,不協和音,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2017,NHK紅白歌合戦,水森かおり,15.0,早鞆ノ瀬戸,"歌謡曲, 演歌",femaleソロ,Kita,
2017,NHK紅白歌合戦,氷川きよし,18.0,きよしのズンドコ節,"J-POP, アニメ, 歌謡曲, 演歌",maleソロ,Minami-ku,
2017,NHK紅白歌合戦,石川さゆり,40.0,津軽海峡・冬景色,"J-POP, 歌謡曲, 演歌",femaleソロ,Kumamoto,
2017,NHK紅白歌合戦,福山雅治,10.0,トモエ学園,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,井上鑑KOH+
2017,NHK紅白歌合戦,福田こうへい,4.0,王将,演歌,maleソロ,Shizukuishi,
2017,NHK紅白歌合戦,竹原ピストル,1.0,よー、そこの若いの,,maleソロ,Chiba,ハマノヒロチカ
2017,NHK紅白歌合戦,西野カナ,8.0,パッ,"J-POP, シンガーソングライター",femaleソロ,Matsusaka,GIORGIO 13 CANCEMIDJ Mass MAD Izm*山口隆志
2017,NHK紅白歌合戦,郷ひろみ,30.0,2億4千万の瞳 〜GO! GO! バブルリミックス〜,"J-POP, R&B, アイドル, 歌謡曲, 演歌",maleソロ,Sue,酒井政利筒美京平萩田光雄井上鑑坂本龍一大村雅朗唐木裕史
2017,NHK紅白歌合戦,関ジャニ∞,6.0,なぐりガキBEAT,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2017,NHK紅白歌合戦,髙橋真梨子,5.0,for you…,J-POP,femaleソロ,Hatsukaichi,ヘンリー広瀬ペドロ&カプリシャス
2017,NHK紅白歌合戦,nan,0.0,いつでも夢を,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2017,ベストアーティスト,AKB48,,,"J-POP, アイドル",Group,Akihabara,秋元康（総合プロデューサー）AKB48グループ
2017,ベストアーティスト,B’z,,,"J-POP, ロック",Group,Japan,
2017,ベストアーティスト,DEAN FUJIOKA,,,"J-POP, アニメ, バンド, ロック",maleソロ,Steubenville,
2017,ベストアーティスト,E-girls,,,"J-POP, シンガーソングライター, ロック",Group,New Jersey,
2017,ベストアーティスト,EXILE THE SECOND,,,"J-POP, R&B",Group,,
2017,ベストアーティスト,GENERATIONS from EXILE TRIBE,,,"J-POP, アニメ",Group,Japan,
2017,ベストアーティスト,Hey! Say! JUMP,,,J-POP,Group,,
2017,ベストアーティスト,MIGHTY WARRIORS,,,"J-POP, エレクトロニック, ヒップホップ, ロック",maleソロ,Kōchi,
2017,ベストアーティスト,NEWS,,,"J-POP, バンド",Group,Tokyo,
2017,ベストアーティスト,NGT48,,,J-POP,Group,Niigata,秋元康（プロデューサー）AKB48グループ
2017,ベストアーティスト,Perfume,,,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2017,ベストアーティスト,RADIO FISH,,,"J-POP, ロック",maleソロ,Dalkeith,KOJIKARU
2017,ベストアーティスト,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2017,ベストアーティスト,Sexy Zone,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2017,ベストアーティスト,SixTONES,,,"J-POP, バンド",Group,Japan,
2017,ベストアーティスト,Snow Man,,,"J-POP, バンド",Group,Japan,
2017,ベストアーティスト,TAKAHIRO,,,"J-POP, エレクトロニック, ロック, 歌謡曲",maleソロ,Kōchi,EXILEACE OF SPADES
2017,ベストアーティスト,THE YELLOW MONKEY,,,"J-POP, ロック, 歌謡曲",Group,Tokyo,
2017,ベストアーティスト,TOKIO,,,J-POP,Group,,
2017,ベストアーティスト,WANIMA,,,"J-POP, ロック",Group,Tokyo,
2017,ベストアーティスト,aiko,,,"J-POP, シンガーソングライター",femaleソロ,Suita,島田昌典OSTER projectトオミヨウ
2017,ベストアーティスト,back number,,,"J-POP, ロック",Group,Gunma,
2017,ベストアーティスト,きゃりーぱみゅぱみゅ,,,"J-POP, エレクトロニック",femaleソロ,Nishitōkyō,中田ヤスタカ増田セバスチャンMAIKO
2017,ベストアーティスト,オースティン・マホーン,,,"エレクトロニック, ロック",maleソロ,Kōchi,"フロー・ライダー, ベッキーG, ピット・ブル"
2017,ベストアーティスト,ジャニーズWEST,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2017,ベストアーティスト,ポルノグラフィティ,,,"J-POP, ロック",Group,,田村充義
2017,ベストアーティスト,モーニング娘。'17,,,J-POP,Group,,
2017,ベストアーティスト,三代目 J Soul Brothers from EXILE TRIBE,,,"J-POP, ダンス",Group,Japan,HIRO
2017,ベストアーティスト,三浦大知,,,"J-POP, シンガーソングライター",maleソロ,Okinawa,KREVAFolder
2017,ベストアーティスト,中丸雄一,,,"J-POP, アイドル",femaleソロ,Ōta,
2017,ベストアーティスト,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2017,ベストアーティスト,亀と山P,,,J-POP,Group,,
