year,program,artist,appearances,song,tags,type,origin,associated_acts
2016,NHK紅白歌合戦,,0.0,ふるさと,,maleソロ,Kōchi,
2016,ベストアーティスト,AI,,,cumbia,femaleソロ,Los Angeles,
2016,ベストアーティスト,E-girls,,,j-pop,Group,New Jersey,
2016,ベストアーティスト,EXILE THE SECOND,,,j-pop,Group,,
2016,ベストアーティスト,GENERATIONS from EXILE TRIBE,,,"j-pop, anime",Group,Japan,
2016,ベストアーティスト,HKT48,,,"c-pop, j-pop",Group,Fukuoka,秋元康（プロデューサー）AKB48グループ
2016,ベストアーティスト,Hey! Say! JUMP,,,j-pop,Group,,
2016,ベストアーティスト,JUJU,,,"j-pop, kayokyoku, j-r&b",femaleソロ,Shōbara,
2016,ベストアーティスト,KinKi Kids,,,j-pop,Group,,プロデューサー山下達郎吉田拓郎藤島ジュリー景子堂島孝平コンサートマスター吉田建
2016,ベストアーティスト,Kis-My-Ft2,,,j-pop,Group,Tokyo,
2016,ベストアーティスト,NEWS,,,classical,Group,Tokyo,
2016,ベストアーティスト,NMB48,,,"c-pop, j-pop",Group,Namba,秋元康（プロデューサー）剱持嘉一AKB48グループ
2016,ベストアーティスト,Perfume,,,"j-pop, shibuya-kei",Group,Minami-ku,中田ヤスタカMIKIKO
2016,ベストアーティスト,SEKAI NO OWARI,,,"j-pop, anime",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2016,ベストアーティスト,SKE48,,,"c-pop, j-pop",Group,Nagoya,秋元康（プロデューサー）AKB48グループ
2016,ベストアーティスト,Sexy Zone,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2016,ベストアーティスト,THE YELLOW MONKEY,,,"j-rock, j-pop, kayokyoku, visual kei",Group,Tokyo,
2016,ベストアーティスト,TOKIO,,,"j-pop, likedis auto",Group,,
2016,ベストアーティスト,V6,,,pop punk,Group,,
2016,ベストアーティスト,aiko,,,"japanese, singer-songwriter, j-pop, likedis auto",femaleソロ,Suita,島田昌典OSTER projectトオミヨウ
2016,ベストアーティスト,back number,,,"j-pop, j-rock",Group,Gunma,
2016,ベストアーティスト,いきものがかり,,,"j-pop, ikimono-gakari, pop rock",Group,Kanagawa,本間昭光亀田誠治島田昌典江口亮
2016,ベストアーティスト,きゃりーぱみゅぱみゅ,,,j-pop,femaleソロ,Nishitōkyō,中田ヤスタカ増田セバスチャンMAIKO
2016,ベストアーティスト,ゆず,,,"j-pop, anime",Group,Yokohama,
2016,ベストアーティスト,ジャニーズWEST,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2016,ベストアーティスト,スティング,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2016,ベストアーティスト,ピコ太郎,,,j-pop,maleソロ,Aomori,
2016,ベストアーティスト,ポルノグラフィティ,,,"j-rock, japanese, rock, j-pop",Group,,田村充義
2016,ベストアーティスト,三代目 J Soul Brothers from EXILE TRIBE,,,"j-pop, dance-pop",Group,Japan,HIRO
2016,ベストアーティスト,乃木坂46,,,kayokyoku,Group,Minato,Sony Music Entertainment秋元康
2016,ベストアーティスト,家入レオ,,,not colourful records,femaleソロ,,西尾芳彦
2016,ベストアーティスト,嵐,,,"j-pop, dance-pop, boy band, likedis auto",Group,Honolulu,
2016,ベストアーティスト,桑田佳祐,,,"j-pop, kayokyoku",maleソロ,Chigasaki,サザンオールスターズKUWATA BANDSUPER CHIMPANZEE藤井丈司小林武史島健斎藤誠片山敦夫山本拓夫佐橋佳幸曽我淳一角谷仁宣小倉博和[7]
2016,ベストアーティスト,欅坂46,,,"j-pop, female vocalists, idol, group, japan, keyakizaka46, girls group, japanese idol, 46, sakamichi",Group,,Sony Music Entertainment秋元康（プロデューサー）
2016,ベストアーティスト,秦基博,,,anime,maleソロ,Nichinan,上田禎亀田誠治島田昌典福耳
2016,ベストアーティスト,西内まりや,,,"likedis auto, singer, disco, japan, singer-songwriter, city pop",femaleソロ,Izumo,
2016,ベストアーティスト,西野カナ,,,j-pop,femaleソロ,Matsusaka,GIORGIO 13 CANCEMIDJ Mass MAD Izm*山口隆志
2016,ベストアーティスト,関ジャニ∞,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2016,ベストアーティスト,［Alexandros］,,,"j-rock, j-pop, anime",Group,Kanagawa,
2016,ミュージックステーションスーパーライブ,AI,,,cumbia,femaleソロ,Los Angeles,
2016,ミュージックステーションスーパーライブ,AKB48,,,"j-pop, c-pop",Group,Akihabara,秋元康（総合プロデューサー）AKB48グループ
2016,ミュージックステーションスーパーライブ,DAIGO,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,BREAKERZ
2016,ミュージックステーションスーパーライブ,E-girls,,,j-pop,Group,New Jersey,
2016,ミュージックステーションスーパーライブ,EXILE THE SECOND,,,j-pop,Group,,
2016,ミュージックステーションスーパーライブ,GENERATIONS,,,"j-pop, anime",maleソロ,Kōchi,
2016,ミュージックステーションスーパーライブ,Hey! Say! JUMP,,,j-pop,Group,,
2016,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,j-pop,Group,Tokyo,
2016,ミュージックステーションスーパーライブ,L'Arc〜en〜Ciel,,,"rock, pop, alternative rock, progressive rock, japanese, visual kei, hard rock, pop rock",Group,Osaka,"岡野ハジメ（共同プロデューサー, 1996年 - ）"
2016,ミュージックステーションスーパーライブ,NEWS,,,classical,Group,Tokyo,
2016,ミュージックステーションスーパーライブ,Perfume,,,"j-pop, shibuya-kei",Group,Minami-ku,中田ヤスタカMIKIKO
2016,ミュージックステーションスーパーライブ,RADIO FISH,,,j-pop,maleソロ,Dalkeith,KOJIKARU
2016,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"j-pop, anime",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2016,ミュージックステーションスーパーライブ,Sexy Zone,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2016,ミュージックステーションスーパーライブ,THE YELLOW MONKEY,,,"j-rock, j-pop, kayokyoku, visual kei",Group,Tokyo,
2016,ミュージックステーションスーパーライブ,TOKIO,,,"j-pop, likedis auto",Group,,
2016,ミュージックステーションスーパーライブ,X JAPAN,,,"visual kei, j-rock, j-pop",Group,Tateyama,津田直士
2016,ミュージックステーションスーパーライブ,aiko,,,"japanese, singer-songwriter, j-pop, likedis auto",femaleソロ,Suita,島田昌典OSTER projectトオミヨウ
2016,ミュージックステーションスーパーライブ,back number,,,"j-pop, j-rock",Group,Gunma,
2016,ミュージックステーションスーパーライブ,いきものがかり,,,"j-pop, ikimono-gakari, pop rock",Group,Kanagawa,本間昭光亀田誠治島田昌典江口亮
2016,ミュージックステーションスーパーライブ,きゃりーぱみゅぱみゅ,,,j-pop,femaleソロ,Nishitōkyō,中田ヤスタカ増田セバスチャンMAIKO
2016,ミュージックステーションスーパーライブ,ゆず,,,"j-pop, anime",Group,Yokohama,
2016,ミュージックステーションスーパーライブ,コブクロ,,,"j-pop, folk pop, likedis auto",Group,,
2016,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,visual kei,Group,,tatsuo（everset）
2016,ミュージックステーションスーパーライブ,ジャニーズWEST,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2016,ミュージックステーションスーパーライブ,ピコ太郎,,,j-pop,maleソロ,Aomori,
2016,ミュージックステーションスーパーライブ,ポルノグラフィティ,,,"j-rock, japanese, rock, j-pop",Group,,田村充義
2016,ミュージックステーションスーパーライブ,三代目 J Soul Brothers,,,"j-pop, dance-pop",Group,Japan,HIRO
2016,ミュージックステーションスーパーライブ,上白石萌音,,,"j-pop, pop",femaleソロ,Kagoshima,
2016,ミュージックステーションスーパーライブ,乃木坂46,,,kayokyoku,Group,Minato,Sony Music Entertainment秋元康
2016,ミュージックステーションスーパーライブ,大黒摩季,,,kayokyoku,femaleソロ,Minami-ku,"織田哲郎, 葉山たけし, 徳永暁人"
2016,ミュージックステーションスーパーライブ,小室哲哉+HYDE,,,,maleソロ,Fuchū,
2016,ミュージックステーションスーパーライブ,嵐,,,"j-pop, dance-pop, boy band, likedis auto",Group,Honolulu,
2016,ミュージックステーションスーパーライブ,平井堅,,,"j-pop, j-r&b",maleソロ,Higashiōsaka,
2016,ミュージックステーションスーパーライブ,星野源,,,"japanese, singer-songwriter, j-pop, alternative pop, alternative dance, pop soul, r&b",maleソロ,Saitama,"SAKEROCK（2000年 - 2015年）河村""カースケ""智康ハマ・オカモト長岡亮介ほか"
2016,ミュージックステーションスーパーライブ,松下奈緒,,,"pianist, actor",femaleソロ,,
2016,ミュージックステーションスーパーライブ,桐谷健太,,,j-pop,maleソロ,Kita-ku,
2016,ミュージックステーションスーパーライブ,桑田佳祐,,,"j-pop, kayokyoku",maleソロ,Chigasaki,サザンオールスターズKUWATA BANDSUPER CHIMPANZEE藤井丈司小林武史島健斎藤誠片山敦夫山本拓夫佐橋佳幸曽我淳一角谷仁宣小倉博和[7]
2016,ミュージックステーションスーパーライブ,欅坂46,,,"j-pop, female vocalists, idol, group, japan, keyakizaka46, girls group, japanese idol, 46, sakamichi",Group,,Sony Music Entertainment秋元康（プロデューサー）
2016,ミュージックステーションスーパーライブ,絢香,,,"j-pop, kayokyoku",femaleソロ,Moriguchi,西尾芳彦
2016,ミュージックステーションスーパーライブ,藤原さくら,,,j-pop,femaleソロ,Fukuoka,mabanua（Ovall）Shingo Suzuki（Ovall）関口シンゴ（Ovall）Yagi&Ryota（SPECIAL OTHERS）高田漣Curly Giraffe永野亮（APOGEE）石若駿
2016,ミュージックステーションスーパーライブ,西野カナ,,,j-pop,femaleソロ,Matsusaka,GIORGIO 13 CANCEMIDJ Mass MAD Izm*山口隆志
2016,ミュージックステーションスーパーライブ,関ジャニ∞,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2017,NHK紅白歌合戦,AKB48,10.0,視聴者が選んだ夢の紅白SPメドレー[※ 17],"j-pop, c-pop",Group,Akihabara,秋元康（総合プロデューサー）AKB48グループ
2017,NHK紅白歌合戦,E-girls,5.0,Love ☆ Queen,j-pop,Group,New Jersey,
2017,NHK紅白歌合戦,Hey! Say! JUMP,1.0,Come On A My House,j-pop,Group,,
2017,NHK紅白歌合戦,Little Glee Monster,1.0,好きだ。 〜夢を歌おう ver.〜[※ 5],"j-pop, anime",Group,,
2017,NHK紅白歌合戦,Perfume,10.0,TOKYO GIRL,"j-pop, shibuya-kei",Group,Minami-ku,中田ヤスタカMIKIKO
2017,NHK紅白歌合戦,SEKAI NO OWARI,4.0,RAIN,"j-pop, anime",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2017,NHK紅白歌合戦,SHISHAMO,1.0,明日も 〜紅白2017ver.〜,"japanese indie, j-rock, j-pop",Group,Kawasaki,
2017,NHK紅白歌合戦,Sexy Zone,5.0,ぎゅっと,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2017,NHK紅白歌合戦,Superfly,2.0,愛をこめて花束を,j-pop,Group,,蔦谷好位置多保孝一松岡モトキ
2017,NHK紅白歌合戦,TOKIO,24.0,AMBITIOUS JAPAN!,"j-pop, likedis auto",Group,,
2017,NHK紅白歌合戦,TWICE,1.0,TT -Japanese ver.-,k-pop,Group,Seoul,
2017,NHK紅白歌合戦,WANIMA,1.0,ともに,"j-pop, j-rock, melodic hardcore",Group,Tokyo,
2017,NHK紅白歌合戦,X JAPAN,8.0,ENDLESS RAIN 2017 紅白スペシャル[※ 16],"visual kei, j-rock, j-pop",Group,Tateyama,津田直士
2017,NHK紅白歌合戦,ゆず,8.0,栄光の架橋,"j-pop, anime",Group,Yokohama,
2017,NHK紅白歌合戦,エレファントカシマシ,1.0,今宵の月のように,"j-rock, likedis auto, fixme label mess, jazz",Group,,
2017,NHK紅白歌合戦,トータス松本,1.0,目抜き通り,j-rock,maleソロ,Nishiwaki,ウルフルズカーリングシトーンズ
2017,NHK紅白歌合戦,三代目 J Soul Brothers,6.0,HAPPY 〜紅白スペシャルバージョン〜,"j-pop, dance-pop",Group,Japan,HIRO
2017,NHK紅白歌合戦,三山ひろし,3.0,男の流儀 〜けん玉世界記録への道〜,"enka, kayokyoku",maleソロ,Nankoku,
2017,NHK紅白歌合戦,三浦大知,1.0,三浦大知 紅白スペシャル[※ 9],"j-pop, singer-songwriter",maleソロ,Okinawa,KREVAFolder
2017,NHK紅白歌合戦,丘みどり,1.0,佐渡の夕笛,"enka, kayokyoku",femaleソロ,Himeji,
2017,NHK紅白歌合戦,乃木坂46,3.0,インフルエンサー,kayokyoku,Group,Minato,Sony Music Entertainment秋元康
2017,NHK紅白歌合戦,五木ひろし,47.0,夜空,"enka, kayokyoku",maleソロ,Kyoto,
2017,NHK紅白歌合戦,倉木麻衣,4.0,渡月橋 〜君 想ふ〜,"j-pop, anime",femaleソロ,Funabashi,
2017,NHK紅白歌合戦,坂本冬美,29.0,男の火祭り,"enka, kayokyoku",femaleソロ,Kamitonda,
2017,NHK紅白歌合戦,天童よしみ,22.0,道頓堀人情,"enka, kayokyoku, japanese classical",femaleソロ,Tanabe,
2017,NHK紅白歌合戦,安室奈美恵,10.0,Hero,"anime, j-r&b",femaleソロ,Naha,小室哲哉ダラス・オースティンSUITE CHICTIGERT.Kura&michicoNao'ymtEmyli
2017,NHK紅白歌合戦,山内惠介,3.0,愛が信じられないなら 〜貴公子たちの舞踏会〜,"enka, likedis auto",maleソロ,Itoshima,
2017,NHK紅白歌合戦,島津亜矢,4.0,The Rose,"enka, kayokyoku",femaleソロ,Kita-ku,
2017,NHK紅白歌合戦,嵐,9.0,嵐×紅白スペシャルメドレー[※ 18],"j-pop, dance-pop, boy band, likedis auto",Group,Honolulu,
2017,NHK紅白歌合戦,市川由紀乃,2.0,人生一路,"enka, kayokyoku",femaleソロ,Saitama,
2017,NHK紅白歌合戦,平井堅,8.0,ノンフィクション,"j-pop, j-r&b",maleソロ,Higashiōsaka,
2017,NHK紅白歌合戦,星野源,3.0,Family Song,"japanese, singer-songwriter, j-pop, alternative pop, alternative dance, pop soul, r&b",maleソロ,Saitama,"SAKEROCK（2000年 - 2015年）河村""カースケ""智康ハマ・オカモト長岡亮介ほか"
2017,NHK紅白歌合戦,松たか子,3.0,明日はどこから,"j-pop, singer-songwriter, likedis auto",femaleソロ,Tokyo,
2017,NHK紅白歌合戦,松田聖子,21.0,新しい明日,"kayokyoku, city pop, enka, j-pop",femaleソロ,Kurume,"若松宗雄（1980年 - 1989年, 2000年 - 2003年）大村雅朗（1980年 - 1989年）[4]松本隆（1981年 - 1988年, 1999年, 2015年）小倉良（1992年 - 1998年, 2000年, 2002年, 2005年 - 2015年）原田真二（2000年 - 2004年）"
